customer_id,join_date,region,preferred_store_id,acquisition_channel
C00549,2021-09-27,Khulna,ST10,Walk-in
C00550,2018-07-19,,ST17,Walk-in
C00551,2019-05-11,Chattogram,ST10,Online
C00552,2021-05-13,Chattogram,ST16,Walk-in
C00553,2024-05-14,Sylhet,ST13,Walk-in
C00554,2024-03-31,Dhaka,ST12,Walk-in
C00555,2020-02-01,Dhaka,ST06,Walk-in
C00556,2021-05-17,Dhaka,ST20,Walk-in
C00557,2019-03-25,Dhaka,ST05,Referral
C00558,2024-01-15,Dhaka,ST19,Walk-in
C00559,2019-12-21,Barishal,ST20,Walk-in
C00560,2024-05-23,Chattogram,ST11,Online
C00561,2024-09-24,Sylhet,ST18,Social Media
C00562,2023-07-06,Chattogram,ST15,Referral
C00563,2020-08-22,Dhaka,ST15,Online
C00564,2025-08-14,Chattogram,ST02,Online
C00565,2023-06-27,Dhaka,ST03,Online
C00566,2023-03-01,Dhaka,ST02,Online
C00567,2024-11-05,Chattogram,ST01,Walk-in
C00568,2025-01-17,Chattogram,ST17,Online
C00569,2018-08-16,Barishal,ST04,Walk-in
C00570,2025-01-18,Dhaka,ST01,Walk-in
C00571,2024-02-12,Chattogram,ST19,Walk-in
C00572,2019-08-27,Dhaka,ST06,Walk-in
C00573,2020-06-17,Dhaka,ST17,Walk-in
C00574,2024-01-07,Rajshahi,ST20,Online
C00575,2019-09-25,Dhaka,ST11,Walk-in
C00576,2021-08-14,Sylhet,ST19,Walk-in
C00577,2023-07-05,Chattogram,ST20,Walk-in
C00578,2023-03-15,Dhaka,ST03,Walk-in
C00579,2025-04-10,Barishal,ST03,Online
C00580,2018-11-22,Chattogram,ST08,Walk-in
C00581,2020-05-11,,ST12,Walk-in
C00582,2025-11-15,Chattogram,ST16,Walk-in
C00583,2022-07-19,Barishal,ST04,Walk-in
C00584,2019-12-28,Dhaka,ST04,Walk-in
C00585,2020-04-26,Chattogram,ST07,Walk-in
C00586,2020-09-17,Rajshahi,ST06,Online
C00587,2022-06-07,Dhaka,ST19,Social Media
C00588,2020-04-10,Chattogram,ST08,Online
C00589,2022-12-21,Barishal,ST18,Walk-in
C00590,2021-07-24,Sylhet,ST02,Walk-in
C00591,2022-11-18,Rajshahi,ST03,Referral
C00592,2019-03-29,Sylhet,ST17,Walk-in
C00593,2022-12-26,Khulna,ST05,Social Media
C00594,2025-05-24,,ST02,Online
C00595,2019-01-30,Sylhet,ST12,Walk-in
C00596,2020-08-14,Dhaka,ST03,Walk-in
C00597,2023-07-19,Dhaka,ST02,Social Media
C00598,2022-12-08,Sylhet,ST09,Social Media
C00599,2023-05-25,Khulna,ST12,Referral
C00600,2022-06-22,Chattogram,ST11,Walk-in
C00601,2023-06-17,Dhaka,ST12,Referral
C00602,2022-11-15,Dhaka,ST01,Walk-in
C00603,2018-08-05,Chattogram,ST06,Walk-in
C00604,2024-01-03,,ST07,Online
C00605,2021-07-28,Dhaka,ST06,Social Media
C00606,2018-05-31,Sylhet,ST12,Walk-in
C00607,2021-04-09,,ST05,Walk-in
C00608,2021-06-24,Barishal,ST13,Walk-in
C00609,2018-09-11,Dhaka,ST19,Walk-in
C00610,2025-12-18,Barishal,ST14,Walk-in
C00611,2019-10-12,Sylhet,ST08,Referral
C00612,2020-08-23,Rajshahi,ST09,Walk-in
C00613,2021-07-11,Dhaka,ST12,Online
C00614,2024-08-27,Chattogram,ST15,Walk-in
C00615,2023-12-10,Sylhet,ST07,Walk-in
C00616,2024-03-01,Dhaka,ST01,Walk-in
C00617,2019-11-24,Chattogram,ST15,Walk-in
C00618,2024-10-04,Sylhet,ST14,Online
C00619,2024-08-19,Sylhet,ST03,Online
C00620,2021-09-16,Dhaka,ST13,Social Media
C00621,2022-05-13,Chattogram,ST02,Walk-in
C00622,2018-04-19,Dhaka,ST13,Online
C00623,2024-01-30,Khulna,ST15,Social Media
C00624,2025-09-06,Barishal,ST01,Walk-in
C00625,2021-10-11,Dhaka,ST15,Referral
C00626,2022-04-28,Dhaka,ST03,Social Media
C00627,2021-12-28,Dhaka,ST06,Referral
C00628,2018-08-30,,ST15,Online
C00629,2022-12-15,Khulna,ST08,Online
C00630,2023-10-08,Chattogram,ST20,Walk-in
C00631,2025-06-02,Dhaka,ST20,Online
C00632,2025-06-07,Dhaka,ST20,Social Media
C00633,2021-12-07,,ST03,Walk-in
C00634,2025-09-01,Khulna,ST04,Referral
C00635,2022-03-24,Sylhet,ST04,Online
C00636,2023-02-18,Sylhet,ST12,Walk-in
C00637,2022-10-24,Dhaka,ST09,Online
C00638,2025-12-26,Barishal,ST15,Referral
C00639,2023-11-24,Dhaka,ST06,Online
C00640,2018-12-17,Khulna,ST04,Referral
C00641,2018-07-29,Khulna,ST13,Walk-in
C00642,2021-04-11,Chattogram,ST13,Social Media
C00643,2022-02-14,Khulna,ST14,Online
C00644,2023-05-07,Dhaka,ST07,Referral
C00645,2021-11-07,Sylhet,ST11,Walk-in
C00646,2022-02-11,Dhaka,ST19,Walk-in
C00647,2025-05-15,Chattogram,ST13,Social Media
C00648,2020-09-04,Dhaka,ST19,Walk-in
C00649,2021-12-12,Dhaka,ST09,Walk-in
C00650,2022-06-16,Dhaka,ST01,Referral
C00651,2021-09-29,Dhaka,ST16,Online
C00652,2025-09-27,Sylhet,ST10,Referral
C00653,2025-09-10,Chattogram,ST01,Online
C00654,2022-02-07,Dhaka,ST03,Social Media
C00655,2021-08-08,Barishal,ST07,Walk-in
C00656,2022-09-16,Barishal,ST04,Online
C00657,2019-06-13,Dhaka,ST14,Referral
C00658,2021-05-28,Chattogram,ST13,Online
C00659,2019-09-26,Sylhet,ST07,Walk-in
C00660,2019-02-25,Rajshahi,ST02,Walk-in
C00661,2018-10-05,Chattogram,ST02,Online
C00662,2022-09-11,Rajshahi,ST19,Referral
C00663,2018-01-02,Dhaka,ST07,Online
C00664,2023-03-02,Dhaka,ST03,Referral
C00665,2021-06-15,Rajshahi,ST15,Referral
C00666,2020-12-06,Sylhet,ST18,Walk-in
C00667,2024-02-25,Khulna,ST03,Online
C00668,2022-04-23,Dhaka,ST19,Online
C00669,2023-11-12,,ST15,Walk-in
C00670,2023-09-03,,ST06,Walk-in
C00671,2018-04-04,Dhaka,ST16,Online
C00672,2019-09-22,Dhaka,ST09,Referral
C00673,2022-07-23,Chattogram,ST13,Walk-in
C00674,2025-10-19,,ST03,Walk-in
C00675,2019-03-27,Sylhet,ST05,Walk-in
C00676,2018-11-05,Chattogram,ST16,Referral
C00677,2025-07-10,Dhaka,ST17,Online
C00678,2025-09-24,Rajshahi,ST01,Walk-in
C00679,2019-05-04,Dhaka,ST05,Social Media
C00680,2021-03-18,Khulna,ST13,Walk-in
C00681,2023-01-04,Dhaka,ST19,Walk-in
C00682,2019-07-25,Chattogram,ST14,Walk-in
C00683,2020-08-10,Khulna,ST15,Online
C00684,2021-02-28,Sylhet,ST08,Referral
C00685,2023-02-17,Sylhet,ST02,Walk-in
C00686,2020-06-18,Rajshahi,ST16,Referral
C00687,2021-04-18,Dhaka,ST16,Online
C00688,2020-04-25,Rajshahi,ST09,Referral
C00689,2024-01-28,Khulna,ST11,Social Media
C00690,2019-03-23,Barishal,ST05,Referral
C00691,2019-11-05,Chattogram,ST10,Walk-in
C00692,2019-12-31,Dhaka,ST05,Walk-in
C00693,2025-03-29,Rajshahi,ST09,Social Media
C00694,2025-07-20,Chattogram,ST03,Online
C00695,2021-12-31,Dhaka,ST13,Online
C00696,2019-04-02,Dhaka,ST05,Social Media
C00697,2024-01-17,Dhaka,ST15,Referral
C00698,2021-12-07,Chattogram,ST11,Online
C00699,2024-10-17,Dhaka,ST18,Referral
C00700,2020-11-17,Dhaka,ST05,Walk-in
C00701,2025-12-26,,ST06,Referral
C00702,2024-06-14,Barishal,ST05,Social Media
C00703,2019-10-16,Dhaka,ST13,Walk-in
C00704,2023-10-20,Dhaka,ST03,Walk-in
C00705,2020-04-17,Chattogram,ST14,Referral
C00706,2020-10-18,Dhaka,ST17,Online
C00707,2020-01-02,Barishal,ST14,Walk-in
C00708,2023-06-16,Khulna,ST03,Walk-in
C00709,2020-02-07,Chattogram,ST10,Walk-in
C00710,2023-02-09,Chattogram,ST11,Walk-in
C00711,2022-08-28,Chattogram,ST08,Referral
C00712,2024-01-02,Dhaka,ST10,Online
C00713,2025-12-11,Dhaka,ST16,Online
C00714,2018-01-26,Dhaka,ST17,Walk-in
C00715,2025-12-01,Dhaka,ST07,Walk-in
C00716,2018-11-16,Sylhet,ST07,Walk-in
C00717,2022-03-19,Dhaka,ST05,Referral
C00718,2020-09-22,Dhaka,ST09,Social Media
C00719,2023-02-09,Chattogram,ST11,Walk-in
C00720,2023-10-09,,ST15,Social Media
C00721,2024-11-16,Dhaka,ST06,Walk-in
C00722,2021-03-19,Dhaka,ST05,Walk-in
C00723,2025-06-17,Dhaka,ST01,Referral
C00724,2020-07-30,Dhaka,ST02,Walk-in
C00725,2019-08-19,Khulna,ST02,Social Media
C00726,2021-01-12,Khulna,ST05,Walk-in
C00727,2022-03-24,Chattogram,ST14,Referral
C00728,2023-05-06,Chattogram,ST16,Walk-in
C00729,2024-08-28,Rajshahi,ST20,Walk-in
C00730,2019-10-19,Sylhet,ST11,Walk-in
C00731,2020-06-04,Dhaka,ST10,Social Media
C00732,2025-07-03,Dhaka,ST18,Online
C00733,2021-07-08,Chattogram,ST03,Online
C00734,2019-12-07,Sylhet,ST13,Walk-in
C00735,2025-11-18,Dhaka,ST17,Walk-in
C00736,2021-08-03,Dhaka,ST11,Walk-in
C00737,2025-11-16,,ST06,Referral
C00738,2025-05-08,Dhaka,ST13,Walk-in
C00739,2025-03-30,Chattogram,ST20,Walk-in
C00740,2022-08-26,Sylhet,ST05,Online
C00741,2024-05-20,Chattogram,ST12,Online
C00742,2025-09-05,Dhaka,ST02,Walk-in
C00743,2020-02-25,,ST05,Walk-in
C00744,2018-04-21,Khulna,ST16,Walk-in
C00745,2020-07-25,Chattogram,ST10,Online
C00746,2023-02-03,Dhaka,ST04,Walk-in
C00747,2022-05-18,Dhaka,ST07,Online
C00748,2018-08-24,Khulna,ST03,Walk-in
C00749,2022-06-26,Rajshahi,ST16,Social Media
C00750,2019-05-25,Khulna,ST19,Social Media
C00751,2022-01-16,Sylhet,ST03,Walk-in
C00752,2022-08-09,Chattogram,ST05,Walk-in
C00753,2023-02-03,Chattogram,ST18,Walk-in
C00754,2021-04-19,Dhaka,ST18,Referral
C00755,2021-04-07,Sylhet,ST16,Online
C00756,2023-06-05,Sylhet,ST15,Online
C00757,2023-12-28,,ST18,Walk-in
C00758,2024-06-16,Khulna,ST08,Walk-in
C00759,2020-08-31,Chattogram,ST18,Online
C00760,2021-05-23,Dhaka,ST18,Online
C00761,2020-08-23,Dhaka,ST05,Referral
C00762,2022-03-21,Khulna,ST02,Referral
C00763,2019-01-07,,ST11,Online
C00764,2021-06-09,Chattogram,ST16,Online
C00765,2019-07-06,Barishal,ST17,Social Media
C00766,2022-04-04,Khulna,ST03,Referral
C00767,2024-10-19,Khulna,ST08,Referral
C00768,2025-11-17,Khulna,ST16,Social Media
C00769,2021-07-27,,ST02,Walk-in
C00770,2018-06-14,Rajshahi,ST15,Online
C00771,2019-10-28,Sylhet,ST06,Online
C00772,2018-11-03,Rajshahi,ST01,Walk-in
C00773,2024-01-27,Dhaka,ST05,Online
C00774,2025-11-15,Rajshahi,ST15,Walk-in
C00775,2022-06-06,Barishal,ST18,Walk-in
C00776,2019-06-01,Dhaka,ST02,Walk-in
C00777,2018-03-03,Barishal,ST10,Online
C00778,2025-10-21,Chattogram,ST05,Online
C00779,2020-07-12,Dhaka,ST14,Online
C00780,2018-11-24,Dhaka,ST16,Walk-in
C00781,2019-06-01,Rajshahi,ST20,Online
C00782,2020-01-16,Sylhet,ST08,Walk-in
C00783,2023-03-31,Dhaka,ST06,Walk-in
C00784,2025-02-17,Sylhet,ST07,Walk-in
C00785,2020-03-14,Dhaka,ST16,Referral
C00786,2023-06-30,Chattogram,ST09,Walk-in
C00787,2018-07-09,Khulna,ST01,Online
C00788,2018-01-30,Sylhet,ST19,Referral
C00789,2018-06-10,Rajshahi,ST03,Walk-in
C00790,2025-05-19,Sylhet,ST19,Referral
C00791,2022-08-26,Barishal,ST04,Walk-in
C00792,2024-06-09,Dhaka,ST11,Walk-in
C00793,2018-03-05,Dhaka,ST07,Walk-in
C00794,2018-03-06,Dhaka,ST14,Online
C00795,2024-10-14,Sylhet,ST09,Social Media
C00796,2018-10-27,Sylhet,ST08,Online
C00797,2019-03-30,Rajshahi,ST10,Online
C00798,2022-02-24,Dhaka,ST20,Walk-in
C00799,2022-11-07,Dhaka,ST05,Social Media
C00800,2019-10-31,Sylhet,ST05,Walk-in
C00801,2021-07-22,,ST02,Walk-in
C00802,2023-05-25,Dhaka,ST15,Social Media
C00803,2021-07-17,Dhaka,ST14,Walk-in
C00804,2021-01-22,Dhaka,ST13,Walk-in
C00805,2018-07-29,,ST01,Walk-in
C00806,2021-08-12,Dhaka,ST16,Walk-in
C00807,2024-06-02,Dhaka,ST17,Referral
C00808,2023-01-05,Sylhet,ST19,Walk-in
C00809,2025-02-20,Dhaka,ST19,Social Media
C00810,2019-01-04,Chattogram,ST06,Walk-in
C00811,2018-02-02,Dhaka,ST15,Online
C00812,2022-05-20,Khulna,ST09,Online
C00813,2019-06-06,Chattogram,ST12,Online
C00814,2022-10-01,Dhaka,ST07,Online
C00815,2025-03-24,Dhaka,ST14,Online
C00816,2020-09-11,,ST20,Online
C00817,2022-05-24,Khulna,ST14,Referral
C00818,2023-06-14,Dhaka,ST19,Walk-in
C00819,2019-03-15,Dhaka,ST19,Walk-in
C00820,2025-03-05,Dhaka,ST03,Online
C00821,2019-08-16,Sylhet,ST20,Walk-in
C00822,2024-06-18,Barishal,ST17,Walk-in
C00823,2023-04-12,Chattogram,ST09,Social Media
C00824,2019-02-16,Dhaka,ST13,Walk-in
C00825,2023-10-18,Rajshahi,ST13,Walk-in
C00826,2019-07-28,,ST16,Online
C00827,2022-10-17,Dhaka,ST17,Walk-in
C00828,2025-09-03,Dhaka,ST03,Walk-in
C00829,2025-08-15,Chattogram,ST01,Walk-in
C00830,2024-12-19,Rajshahi,ST05,Walk-in
C00831,2021-12-13,Rajshahi,ST11,Walk-in
C00832,2022-06-22,,ST17,Referral
C00833,2020-05-26,Khulna,ST14,Walk-in
C00834,2025-05-13,Dhaka,ST03,Walk-in
C00835,2021-10-25,Dhaka,ST15,Online
C00836,2024-03-03,Dhaka,ST10,Walk-in
C00837,2020-11-16,Khulna,ST08,Walk-in
C00838,2023-12-03,Sylhet,ST16,Walk-in
C00839,2019-10-18,Dhaka,ST06,Walk-in
C00840,2023-11-13,Dhaka,ST13,Walk-in
C00841,2018-05-15,Rajshahi,ST04,Walk-in
C00842,2018-11-03,Rajshahi,ST08,Referral
C00843,2020-10-25,Sylhet,ST12,Social Media
C00844,2021-11-08,Dhaka,ST13,Referral
C00845,2023-09-09,Khulna,ST19,Walk-in
C00846,2020-11-14,Rajshahi,ST06,Referral
C00847,2018-02-23,Sylhet,ST18,Online
C00848,2020-08-08,Sylhet,ST17,Walk-in
C00849,2021-07-06,Khulna,ST08,Social Media
C00850,2022-05-07,Barishal,ST03,Referral
C00851,2023-02-24,Sylhet,ST06,Walk-in
C00852,2019-12-25,Chattogram,ST14,Social Media
C00853,2022-11-18,Chattogram,ST16,Walk-in
C00854,2023-01-19,Khulna,ST13,Walk-in
C00855,2024-03-17,Sylhet,ST15,Walk-in
C00856,2022-03-05,Dhaka,ST03,Walk-in
C00857,2024-06-24,Dhaka,ST11,Social Media
C00858,2019-10-10,,ST18,Online
C00859,2023-09-10,Khulna,ST08,Walk-in
C00860,2018-05-14,Barishal,ST18,Referral
C00861,2018-10-28,Chattogram,ST03,Referral
C00862,2024-11-29,Rajshahi,ST20,Social Media
C00863,2021-10-19,Khulna,ST16,Social Media
C00864,2022-12-18,Dhaka,ST13,Social Media
C00865,2022-10-28,Dhaka,ST13,Online
C00866,2023-07-22,Barishal,ST19,Walk-in
C00867,2019-12-19,Dhaka,ST08,Social Media
C00868,2019-06-05,Sylhet,ST04,Walk-in
C00869,2018-05-05,Sylhet,ST19,Walk-in
C00870,2024-11-30,,ST03,Walk-in
C00871,2019-10-15,,ST14,Walk-in
C00872,2022-08-07,,ST06,Online
C00873,2021-08-21,Dhaka,ST19,Social Media
C00874,2019-04-20,Khulna,ST20,Walk-in
C00875,2021-04-23,Dhaka,ST10,Online
C00876,2018-08-31,Rajshahi,ST11,Walk-in
C00877,2019-05-31,Rajshahi,ST10,Online
C00878,2019-02-12,Dhaka,ST09,Walk-in
C00879,2024-08-04,Dhaka,ST19,Walk-in
C00880,2022-07-15,,ST06,Online
C00881,2025-05-27,,ST20,Online
C00882,2021-06-27,Dhaka,ST14,Walk-in
C00883,2019-08-11,Chattogram,ST20,Walk-in
C00884,2022-11-13,Barishal,ST13,Walk-in
C00885,2025-06-07,Sylhet,ST17,Online
C00886,2022-04-05,Chattogram,ST10,Walk-in
C00887,2018-02-22,Barishal,ST10,Walk-in
C00888,2020-06-05,Chattogram,ST06,Referral
C00889,2025-05-24,Chattogram,ST05,Online
C00890,2022-02-22,Chattogram,ST01,Walk-in
C00891,2025-08-11,Dhaka,ST08,Online
C00892,2022-01-27,Dhaka,ST20,Walk-in
C00893,2018-02-05,,ST19,Walk-in
C00894,2024-12-24,Dhaka,ST14,Online
C00895,2024-02-07,Rajshahi,ST08,Walk-in
C00896,2023-09-20,Dhaka,ST11,Walk-in
C00897,2025-10-03,Chattogram,ST16,Referral
C00898,2019-07-27,Dhaka,ST01,Online
C00899,2025-03-30,Sylhet,ST19,Social Media
C00900,2019-11-11,Rajshahi,ST18,Referral
C00901,2025-10-05,Chattogram,ST20,Walk-in
C00902,2019-07-13,,ST02,Online
C00903,2022-05-26,Dhaka,ST19,Walk-in
C00904,2024-04-23,Khulna,ST13,Online
C00905,2018-08-17,,ST12,Walk-in
C00906,2018-07-14,Rajshahi,ST04,Walk-in
C00907,2024-10-17,Dhaka,ST10,Walk-in
C00908,2018-06-26,Dhaka,ST08,Referral
C00909,2022-11-28,Rajshahi,ST20,Walk-in
C00910,2025-07-02,Chattogram,ST07,Online
C00911,2022-12-01,Dhaka,ST05,Referral
C00912,2021-11-05,Barishal,ST19,Online
C00913,2021-05-03,Dhaka,ST04,Walk-in
C00914,2023-02-07,Chattogram,ST19,Walk-in
C00915,2022-07-28,Chattogram,ST20,Social Media
C00916,2022-01-05,Chattogram,ST07,Online
C00917,2019-03-25,Rajshahi,ST14,Walk-in
C00918,2023-04-19,Dhaka,ST16,Social Media
C00919,2023-12-01,Barishal,ST11,Walk-in
C00920,2023-09-01,Sylhet,ST14,Walk-in
C00921,2018-08-08,Barishal,ST03,Walk-in
C00922,2023-08-15,Khulna,ST11,Walk-in
C00923,2023-11-01,Barishal,ST11,Walk-in
C00924,2019-06-20,Sylhet,ST12,Online
C00925,2024-10-15,Chattogram,ST19,Walk-in
C00926,2022-03-10,Chattogram,ST17,Online
C00927,2021-10-11,Sylhet,ST13,Referral
C00928,2023-10-12,Chattogram,ST09,Referral
C00929,2022-01-28,Rajshahi,ST09,Walk-in
C00930,2022-05-10,Dhaka,ST01,Referral
C00931,2020-06-30,Khulna,ST12,Walk-in
C00932,2025-06-02,Dhaka,ST06,Online
C00933,2025-10-01,,ST18,Walk-in
C00934,2019-01-16,Dhaka,ST16,Online
C00935,2023-11-11,Dhaka,ST19,Walk-in
C00936,2018-03-10,Khulna,ST20,Online
C00937,2020-12-13,Khulna,ST09,Walk-in
C00938,2025-10-03,Rajshahi,ST09,Walk-in
C00939,2019-05-26,Barishal,ST13,Online
C00940,2021-01-05,Dhaka,ST09,Walk-in
C00941,2019-10-04,Khulna,ST06,Online
C00942,2023-10-28,Chattogram,ST15,Online
C00943,2021-09-16,Chattogram,ST10,Online
C00944,2022-09-28,Chattogram,ST19,Online
C00945,2025-07-15,Dhaka,ST05,Referral
C00946,2022-03-02,Sylhet,ST09,Social Media
C00947,2023-11-14,Rajshahi,ST11,Walk-in
C00948,2018-10-13,Dhaka,ST19,Online
C00949,2019-09-21,Barishal,ST12,Online
C00950,2025-07-27,Chattogram,ST02,Walk-in
C00951,2024-11-14,Dhaka,ST07,Walk-in
C00952,2023-04-02,Sylhet,ST18,Walk-in
C00953,2021-01-09,Dhaka,ST06,Online
C00954,2019-08-07,,ST07,Walk-in
C00955,2024-10-23,Rajshahi,ST04,Online
C00956,2024-04-12,Dhaka,ST15,Online
C00957,2019-12-07,Dhaka,ST03,Online
C00958,2022-09-19,Rajshahi,ST08,Walk-in
C00959,2022-12-12,Dhaka,ST15,Referral
C00960,2021-10-26,Khulna,ST18,Online
C00961,2025-05-29,Rajshahi,ST05,Walk-in
C00962,2018-12-29,Dhaka,ST07,Walk-in
C00963,2020-01-24,Chattogram,ST03,Walk-in
C00964,2018-10-05,Dhaka,ST09,Social Media
C00965,2023-07-17,Sylhet,ST20,Walk-in
C00966,2023-02-24,Dhaka,ST07,Walk-in
C00967,2025-11-22,Barishal,ST06,Walk-in
C00968,2022-05-03,Dhaka,ST08,Walk-in
C00969,2019-03-16,,ST18,Walk-in
C00970,2021-08-09,Dhaka,ST11,Referral
C00971,2018-09-16,Dhaka,ST13,Walk-in
C00972,2023-05-14,Chattogram,ST16,Referral
C00973,2023-05-23,Sylhet,ST15,Walk-in
C00974,2024-11-09,Barishal,ST12,Walk-in
C00975,2020-09-19,Dhaka,ST12,Referral
C00976,2020-06-24,Dhaka,ST11,Online
C00977,2018-07-28,Chattogram,ST04,Referral
C00978,2021-04-27,Chattogram,ST09,Walk-in
C00979,2021-10-19,Khulna,ST17,Online
C00980,2024-01-13,Khulna,ST01,Online
C00981,2024-01-11,,ST17,Walk-in
C00982,2019-02-14,Dhaka,ST12,Referral
C00983,2020-04-12,Chattogram,ST07,Walk-in
C00984,2022-02-02,Rajshahi,ST03,Walk-in
C00985,2020-09-05,Dhaka,ST16,Referral
C00986,2018-03-16,Sylhet,ST01,Online
C00987,2024-10-05,Dhaka,ST11,Referral
C00988,2023-11-06,,ST04,Referral
C00989,2022-02-27,Khulna,ST19,Walk-in
C00990,2020-07-16,Dhaka,ST04,Online
C00991,2024-09-26,Barishal,ST17,Social Media
C00992,2018-04-14,Dhaka,ST12,Walk-in
C00993,2021-07-27,Dhaka,ST01,Walk-in
C00994,2024-05-27,Dhaka,ST15,Social Media
C00995,2025-08-14,Dhaka,ST18,Walk-in
C00996,2020-01-05,Chattogram,ST05,Social Media
C00997,2023-03-16,Dhaka,ST20,Walk-in
C00998,2019-07-08,Sylhet,ST16,Referral
C00999,2018-12-05,Khulna,ST15,Online
C01000,2020-10-27,Chattogram,ST07,Online
C01001,2025-01-28,Dhaka,ST03,Referral
C01002,2023-07-07,Chattogram,ST09,Walk-in
C01003,2021-11-29,Rajshahi,ST17,Online
C01004,2020-04-05,Sylhet,ST12,Social Media
C01005,2019-02-18,,ST13,Social Media
C01006,2020-03-01,Chattogram,ST16,Social Media
C01007,2019-03-22,Chattogram,ST07,Online
C01008,2019-07-01,Dhaka,ST01,Online
C01009,2023-07-01,Dhaka,ST18,Online
C01010,2019-01-23,Barishal,ST13,Online
C01011,2018-05-19,Dhaka,ST12,Online
C01012,2022-05-03,Dhaka,ST12,Walk-in
C01013,2020-04-16,Dhaka,ST18,Walk-in
C01014,2021-08-20,Sylhet,ST16,Online
C01015,2019-02-13,Chattogram,ST14,Walk-in
C01016,2019-09-06,Dhaka,ST16,Walk-in
C01017,2021-07-11,Chattogram,ST06,Walk-in
C01018,2023-07-08,Rajshahi,ST15,Referral
C01019,2021-04-24,Dhaka,ST20,Social Media
C01020,2022-05-01,Khulna,ST05,Online
C01021,2022-03-04,Dhaka,ST12,Social Media
C01022,2020-02-25,Dhaka,ST14,Referral
C01023,2020-03-27,Barishal,ST11,Walk-in
C01024,2021-05-28,Khulna,ST20,Walk-in
C01025,2018-04-04,Dhaka,ST09,Walk-in
C01026,2023-06-25,Khulna,ST05,Walk-in
C01027,2022-11-30,Chattogram,ST03,Online
C01028,2020-06-12,Dhaka,ST17,Walk-in
C01029,2020-12-27,Khulna,ST14,Social Media
C01030,2020-08-17,,ST12,Online
C01031,2023-03-17,Dhaka,ST09,Walk-in
C01032,2024-01-28,Sylhet,ST09,Social Media
C01033,2018-11-14,Chattogram,ST19,Social Media
C01034,2021-04-21,,ST14,Referral
C01035,2018-02-10,Barishal,ST20,Referral
C01036,2021-08-13,Chattogram,ST17,Social Media
C01037,2019-12-27,Sylhet,ST16,Online
C01038,2020-09-07,Sylhet,ST12,Referral
C01039,2021-08-26,Sylhet,ST05,Walk-in
C01040,2020-08-03,Dhaka,ST14,Online
C01041,2021-02-24,Barishal,ST15,Online
C01042,2024-02-12,,ST11,Walk-in
C01043,2024-06-24,Rajshahi,ST01,Walk-in
C01044,2018-01-18,Chattogram,ST20,Walk-in
C01045,2021-01-08,Dhaka,ST17,Walk-in
C01046,2024-10-08,Dhaka,ST08,Walk-in
C01047,2022-03-29,Chattogram,ST10,Walk-in
C01048,2019-08-23,Dhaka,ST03,Referral
C01049,2022-09-30,Sylhet,ST19,Online
C01050,2019-02-28,Khulna,ST05,Online
C01051,2018-03-05,Dhaka,ST08,Walk-in
C01052,2023-01-21,Dhaka,ST09,Referral
C01053,2022-02-13,Rajshahi,ST06,Walk-in
C01054,2024-01-18,Dhaka,ST13,Walk-in
C01055,2020-10-03,Barishal,ST20,Online
C01056,2024-10-30,Chattogram,ST18,Social Media
C01057,2021-05-15,Dhaka,ST11,Social Media
C01058,2023-11-26,Dhaka,ST03,Referral
C01059,2018-10-20,Barishal,ST18,Online
C01060,2018-10-11,,ST06,Online
C01061,2024-04-04,Sylhet,ST19,Online
C01062,2024-09-01,Dhaka,ST08,Walk-in
C01063,2025-07-14,Dhaka,ST11,Walk-in
C01064,2020-08-05,Khulna,ST09,Social Media
C01065,2018-03-07,Dhaka,ST10,Social Media
C01066,2025-11-01,Dhaka,ST04,Walk-in
C01067,2022-10-23,Chattogram,ST12,Walk-in
C01068,2019-12-23,Khulna,ST09,Walk-in
C01069,2024-02-09,Dhaka,ST17,Walk-in
C01070,2025-03-24,Dhaka,ST10,Walk-in
C01071,2020-04-11,Barishal,ST20,Online
C01072,2024-02-26,Rajshahi,ST06,Walk-in
C01073,2024-04-18,Khulna,ST07,Walk-in
C01074,2022-01-04,Rajshahi,ST01,Walk-in
C01075,2023-01-21,Rajshahi,ST15,Referral
C01076,2020-02-26,Chattogram,ST02,Walk-in
C01077,2025-06-06,Dhaka,ST06,Walk-in
C01078,2025-11-10,Rajshahi,ST19,Online
C01079,2025-11-04,Rajshahi,ST13,Referral
C01080,2023-11-23,Barishal,ST12,Walk-in
C01081,2018-05-04,Sylhet,ST17,Online
C01082,2020-12-06,Dhaka,ST16,Walk-in
C01083,2021-07-23,Chattogram,ST18,Online
C01084,2025-09-03,Sylhet,ST14,Walk-in
C01085,2022-05-17,Chattogram,ST09,Social Media
C01086,2022-04-15,Rajshahi,ST03,Social Media
C01087,2019-03-05,Sylhet,ST08,Referral
C01088,2024-05-06,Dhaka,ST15,Social Media
C01089,2020-09-08,Sylhet,ST06,Walk-in
C01090,2018-09-26,Sylhet,ST14,Online
C01091,2025-11-23,Khulna,ST03,Walk-in
C01092,2019-07-10,Chattogram,ST02,Walk-in
C01093,2018-02-17,Sylhet,ST08,Online
C01094,2018-08-16,Chattogram,ST05,Online
C01095,2021-08-14,Chattogram,ST18,Online
C01096,2018-10-28,Dhaka,ST08,Referral
C01097,2024-09-26,Khulna,ST09,Online
C01098,2022-02-05,Khulna,ST09,Social Media
C01099,2020-08-03,,ST07,Referral
